taxonomyId	sequenceId	superkingdomId	phylumId	classId	orderId	familyId	genusId	speciesId	taxonomyName	superkingdomName	phylumName	className	orderName	familyName	genusName	speciesName
976	815	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	244	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	85	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	877	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	651	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	452	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	893	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	356	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	549	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	861	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	142	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	589	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	286	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	58	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	567	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	4	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	592	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	898	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	156	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	123	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	510	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	427	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	779	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	236	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	888	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	446	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	125	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	418	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	442	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	145	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	164	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	873	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
976	806	2	976	NA	NA	NA	NA	NA	Bacteroidetes	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
1224	66	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	211	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	455	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	698	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	33	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	874	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	473	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	387	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	256	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	654	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	814	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	524	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	882	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	552	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	371	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	141	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	492	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	770	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	887	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	193	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	448	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	619	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	202	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	501	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1224	365	2	1224	NA	NA	NA	NA	NA	Proteobacteria	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
1239	168	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	402	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	479	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	326	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	570	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	95	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	678	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	636	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	777	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	75	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	453	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	140	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	459	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	509	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	417	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	694	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	205	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	81	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	8	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	287	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	17	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	270	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	91	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	639	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	691	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	701	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	82	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	574	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	241	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	469	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	351	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	119	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	565	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1239	805	2	1239	NA	NA	NA	NA	NA	Firmicutes	Bacteria	Firmicutes	NA	NA	NA	NA	NA
1350	733	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	222	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	245	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	830	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	476	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	393	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	278	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	220	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	687	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	291	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	249	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	416	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	530	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	617	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	555	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	730	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	12	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	821	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	378	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	96	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	243	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	348	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	215	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1350	80	2	1239	91061	186826	81852	1350	NA	Enterococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	NA
1351	895	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	117	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	226	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	25	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	57	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	635	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	663	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	488	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	598	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	720	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	116	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	523	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	585	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	392	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	772	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	771	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	848	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	155	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	20	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	139	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	778	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	68	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	54	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	432	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	699	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	716	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	163	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	336	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	726	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	602	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	175	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	443	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	644	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1351	577	2	1239	91061	186826	81852	1350	1351	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
1352	683	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	885	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	346	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	359	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	189	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	682	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	462	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	200	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	166	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	42	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	831	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	750	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	816	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	37	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	49	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	890	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	728	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	538	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	647	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	438	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	517	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	380	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	354	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	704	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	285	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	154	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	32	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	162	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	303	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
1352	460	2	1239	91061	186826	81852	1350	1352	Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
2157	320	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	642	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	213	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	60	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	840	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	783	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	178	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	197	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	897	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	400	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	77	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	797	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
2157	411	2157	NA	NA	NA	NA	NA	NA	Archaea	Archaea	NA	NA	NA	NA	NA	NA
